"player_id","player_name","team_name","start_year","end_year","sb_attempts","catcher_stealing_runs","caught_stealing_above_average","n_cs","rate_cs","est_cs_pct","cs_aa_per_throw","seasonal_runner_speed","runner_distance_from_second","pop_time","exchange_time","arm_strength","n_xcs_with_flight_over_xcs","n_xcs_with_exchange_over_xcs","n_xcs_with_accuracy_over_xcs","n_xcs_with_ground_other_over_xcs","n_xcs_with_onfly_other_over_xcs","n_xcs_with_untracked_other_over_xcs"
553869,"Díaz, Elias","COL",2023,2023,55,3.092362591571662,4.757480910110249,16,0.2909090909090909,0.2044094379979955,0.0864996529110954,"28.621818182",55.89509144168157,"1.922355556","0.645377778","80.441890667",1.549790890954828,0.7378002512503119,-0.22758786333870334,0.7276502438714401,2.019365718847493,-0.04953833147512273
663743,"Fortes, Nick","MIA",2023,2023,51,-1.3237948172788458,-2.0366074111982244,7,0.1372549019607843,0.1771883806117299,-0.039933478650945584,"28.362745098",55.7816019774741,"2.010243902","0.712804878","77.730293415",-1.5448384547683915,-2.6179214490743554,0.24033764894914922,0.9857768928827948,0.9084369145501215,-0.008398963737543246
506702,"León, Sandy","TEX",2023,2023,11,-0.46388250940931025,-0.7136653990912465,1,0.09090909090909091,0.15578776355374968,-0.06487867264465876,"29.154545455",57.21271820910635,"1.955909091","0.658","76.328012727",-0.774467135714249,0.1533413606991907,0.8769875293418887,-5.551115123125783e-17,-0.9695271534180769,0
669004,"Melendez, MJ","KC",2023,2023,3,-0.7627300864342733,-1.1734309022065743,0,0,0.3911436340688581,-0.3911436340688581,"27.966666667",59.58349723381263,"2.100333333","0.827","77.150616667",-0.17721522593204048,-0.6293746363545598,-0.34802524361510506,0.1332982831558432,-0.1521140794607123,0
686452,"Millas, Drew","WSH",2023,2023,7,0.04238055329737272,0.06520085122672725,1,0.14285714285714288,0.13354273553903898,0.00931440731810388,"28.657142857",55.79252332080321,"1.9412","0.7256","85.365374",0.5611345888327708,-0.34300490598024097,-0.17897955342292077,0.6734856804944898,-0.43537279792909334,-0.21206216076827814
669221,"Murphy, Sean","ATL",2023,2023,64,2.422280424752692,3.7265852688502954,13,0.203125,0.14489710517421409,0.05822789482578587,"28.5796875",54.0128542960405,"1.893980392","0.676490196","84.000011176",4.957551944364211,0.5331813930961607,-1.2294983232884644,0.4655052602835243,-0.9453917850811852,-0.05476322052394829
621512,"Nido, Tomás","NYM",2023,2023,8,-0.5569250286208633,-0.8568077363397898,1,0.12500000000000003,0.23210096704247374,-0.1071009670424737,"28.0125",54.10043101575381,"2.014","0.618","71.55804",-0.5541898187367229,-0.47954134846175456,-0.28509831795665064,-0.02044134546593833,0.599468390591791,-0.11700529631051426
543592,"Nola, Austin","SD",2023,2023,29,-1.753705962506197,-2.698009173086457,3,0.10344827586206896,0.19648307493401573,-0.09303479907194673,"28.748275862",56.700758317399966,"1.973444444","0.691111111","78.319368148",-0.6982705828557042,-0.30063190615342783,0.01423376115355729,-0.6800354480310431,-1.0333049971998387,0
650907,"Pinto, René","TB",2023,2023,15,-0.6780925561239656,-1.0432193171137931,1,0.06666666666666668,0.1362146211409195,-0.06954795447425285,"28.62",54.265127804950716,"1.874222222","0.625666667","83.483802222",0.4978026996727824,0.01088992611097462,-0.4941944737089311,-0.10401722737473196,-0.8435537177695259,-0.11014652404436077
444489,"Piña, Manny","OAK",2023,2023,1,-0.3870061539892972,-0.5953940830604573,0,0,0.5953940830604573,-0.5953940830604573,"26.2",58.57079952505606,"1.932","0.5","79.50436",0.003716694821778277,0.2429976243136298,-0.13152305501012895,0,-0.7105853471857364,0
663728,"Raleigh, Cal","SEA",2023,2023,70,2.951131843798536,4.540202836613132,20,0.2857142857142857,0.22085424519124097,0.06486004052304477,"28.578571429",55.6183220885182,"1.958366667","0.669416667","82.105145333",4.510392200953908,1.0428960716034001,0.30786486097930416,0.7238487669769436,-2.104458591731525,0.05965952783110135
668670,"Rogers, Jake","DET",2023,2023,37,-0.35618949334688105,-0.5479838359182785,6,0.16216216216216217,0.1769725361058994,-0.014810373943737253,"28.591891892",55.82760744034903,"1.986111111","0.652","76.713843333",-1.7522877327907167,1.544456570816608,-1.1891135814894138,-0.1471846870380284,1.0192041334472541,-0.023058538863981237
666165,"Sabol, Blake","SF",2023,2023,20,0.15669617246087414,0.241071034555191,4,0.19999999999999998,0.18794644827224047,0.012053551727759553,"28.4",55.712492041323046,"1.999631579","0.741947368","79.425751579",-0.017246039170355228,-1.4754893128463686,1.7703478648096311,-0.04955771052912342,0.013016232291406915,0
642136,"Thaiss, Matt","LAA",2023,2023,26,0.3081953411783544,0.4741466787359298,4,0.15384615384615383,0.13560974312554117,0.018236410720612682,"28.465384615",54.583656781499215,"1.982857143","0.709214286","80.630958571",0.39897686919485553,-1.0424486084370481,0.2943812788589521,-0.0031287381218193175,0.8263658772409896,0
657136,"Wong, Connor","BOS",2023,2023,60,3.2098571643863525,4.938241791363619,15,0.25,0.16769597014393964,0.08230402985606029,"28.485",55.090642374562066,"1.918333333","0.673555556","82.169599259",2.9707574919027215,-0.5692766385001624,0.7135759849612991,0.5605597491157642,1.2626252038839971,0
664874,"Zavala, Seby","AZ",2023,2023,35,-1.2345878528801184,-1.8993659275078745,5,0.14285714285714285,0.19712474078593925,-0.05426759792879641,"28.531428571",55.707768053920375,"2.003592593","0.677111111","78.344463333",-0.5735169765763224,-0.45672244865804823,-0.002200323418488248,-0.8800700223554656,0.2869315730149094,-0.2737877295144591
572287,"Zunino, Mike","CLE",2023,2023,41,-0.03367984459178499,-0.05181514552582306,7,0.1707317073170732,0.17199549135428838,-0.0012637840372151914,"28.297560976",55.409195297381075,"2.039433333","0.659266667","73.716003333",-2.9139798776409718,0.6510911461618694,0.020790630789245146,1.3690914572339008,1.0163272082994408,-0.19513571036930769
595751,"Alfaro, Jorge","BOS",2023,2023,4,-0.06904684269170079,-0.10622591183338584,1,0.25,0.2765564779583465,-0.026556477958346446,"27.85",57.835012120887995,"2.125","0.766333333","82.448613333",0.2510222949505817,-0.6879955741474229,-0.24534759633936018,0,0.5760949637028153,0
